epoch,cos_dist,top1_acc,top2_acc,top3_acc
0,0.3354573679821832,0.6678571428571428,0.8464285714285714,0.9107142857142857
1,0.2635103670614106,0.7714285714285715,0.9071428571428571,0.9321428571428572
2,0.2389356879251344,0.7821428571428571,0.9071428571428571,0.9392857142857143
3,0.23497799507209233,0.7892857142857143,0.9071428571428571,0.95
4,0.2379268660077027,0.7607142857142857,0.9142857142857143,0.9357142857142857
5,0.23970666006207467,0.7821428571428571,0.8964285714285715,0.9428571428571428
