alpha,cos_dist,top1_acc,top3_acc
0.0,0.19834604476179396,0.7714285714285715,0.9107142857142857
0.05,0.3191056272813252,0.6357142857142857,0.8857142857142857
0.1,0.2766024060547352,0.6964285714285714,0.9142857142857143
0.15000000000000002,0.24149806084377426,0.7357142857142858,0.9214285714285714
0.2,0.21532498938696726,0.7857142857142857,0.9392857142857143
0.25,0.2019092940858432,0.7857142857142857,0.9285714285714286
0.30000000000000004,0.1918300999062402,0.8,0.9321428571428572
0.35000000000000003,0.18717632676873888,0.7821428571428571,0.9428571428571428
0.4,0.19343356958457403,0.7392857142857143,0.9178571428571428
0.45,0.19843317121267318,0.7214285714285714,0.9142857142857143
0.5,0.2076276170355933,0.7107142857142857,0.85
