alpha,cos_dist,top1_acc,top3_acc
0.0,0.19699837948594776,0.7821428571428571,0.9214285714285714
0.05,0.31904894028391156,0.6392857142857142,0.8857142857142857
0.1,0.27672000995704105,0.7,0.9178571428571428
0.15000000000000002,0.24255563925419535,0.7285714285714285,0.9214285714285714
0.2,0.2150722895349775,0.7821428571428571,0.9321428571428572
0.25,0.20062969561134067,0.7642857142857142,0.9321428571428572
0.30000000000000004,0.19553839777197157,0.8,0.9214285714285714
0.35000000000000003,0.18930358737707137,0.7892857142857143,0.9285714285714286
0.4,0.1939738854765892,0.7785714285714286,0.9107142857142857
0.45,0.19932426512241364,0.7107142857142857,0.9107142857142857
0.5,0.2055257675903184,0.675,0.8607142857142858
