alpha,cos_dist,top1_acc,top3_acc
0.0,0.3354573679821832,0.6678571428571428,0.9107142857142857
0.05,0.29928810181362286,0.7,0.9214285714285714
0.1,0.2689494670501777,0.7321428571428571,0.9321428571428572
0.15000000000000002,0.2464877296771322,0.7428571428571429,0.9357142857142857
0.2,0.23319096714258195,0.7571428571428571,0.9428571428571428
0.25,0.2244798868894577,0.7678571428571429,0.9571428571428572
0.30000000000000004,0.22386805383222444,0.7464285714285714,0.9428571428571428
0.35000000000000003,0.22665939810020583,0.7607142857142857,0.9321428571428572
0.4,0.22837000829832896,0.7464285714285714,0.925
0.45,0.23941215574741365,0.7357142857142858,0.9035714285714286
0.5,0.2503409736922809,0.6714285714285714,0.8678571428571429
