epoch,cos_dist,top1_acc,top2_acc,top3_acc
0,0.3354573679821832,0.6678571428571428,0.8464285714285714,0.9107142857142857
1,0.2630064857857568,0.7678571428571429,0.9178571428571428,0.9357142857142857
2,0.23779223912528583,0.7535714285714286,0.9,0.9535714285714286
3,0.23455981207745416,0.7678571428571429,0.8857142857142857,0.9464285714285714
4,0.23682797093476568,0.7785714285714286,0.8928571428571429,0.9392857142857143
5,0.24078359891261372,0.7607142857142857,0.8821428571428571,0.9285714285714286
