alpha,cos_dist,top1_acc,top3_acc
0.0,0.365951995658023,0.5892857142857143,0.8642857142857143
0.05,0.3192042688173907,0.6392857142857142,0.8857142857142857
0.1,0.2763925360781806,0.6964285714285714,0.9142857142857143
0.15000000000000002,0.24163259140082768,0.7357142857142858,0.9178571428571428
0.2,0.21643924840859005,0.7642857142857142,0.9214285714285714
0.25,0.1997417960848127,0.8,0.9321428571428572
0.30000000000000004,0.19560922299112593,0.7785714285714286,0.9142857142857143
0.35000000000000003,0.1911397078207561,0.7821428571428571,0.9285714285714286
0.4,0.19458986691066196,0.725,0.9071428571428571
0.45,0.20352523646184376,0.7071428571428572,0.8928571428571429
0.5,0.20140152381999152,0.7214285714285714,0.9071428571428571
