alpha,cos_dist,top1_acc,top3_acc
0.0,0.365951995658023,0.5892857142857143,0.8642857142857143
0.05,0.31900956417833054,0.6392857142857142,0.8857142857142857
0.1,0.2764422548668725,0.7107142857142857,0.9178571428571428
0.15000000000000002,0.24255756097180503,0.7428571428571429,0.9214285714285714
0.2,0.21720060237816402,0.7642857142857142,0.925
0.25,0.20136123022862842,0.7928571428571428,0.9321428571428572
0.30000000000000004,0.19339523656027657,0.7678571428571429,0.9321428571428572
0.35000000000000003,0.1898749570761408,0.8071428571428572,0.9214285714285714
0.4,0.19403037599154882,0.7785714285714286,0.8964285714285715
0.45,0.1997943348118237,0.7071428571428572,0.9107142857142857
0.5,0.19942845404148102,0.7071428571428572,0.8678571428571429
