epoch,cos_dist,top1_acc,top2_acc,top3_acc
0,0.3354573679821832,0.6678571428571428,0.8464285714285714,0.9107142857142857
1,0.2631119942026479,0.7678571428571429,0.8964285714285715,0.9357142857142857
2,0.2384364862527166,0.7821428571428571,0.9178571428571428,0.9535714285714286
3,0.23510757088661194,0.7821428571428571,0.9071428571428571,0.9357142857142857
4,0.2377333098224231,0.775,0.8964285714285715,0.9392857142857143
5,0.24073409831949644,0.775,0.8928571428571429,0.9357142857142857
