epoch,cos_dist,top1_acc,top2_acc,top3_acc
0,0.3354573679821832,0.6678571428571428,0.8464285714285714,0.9107142857142857
1,0.2634888860796179,0.7321428571428571,0.8964285714285715,0.9464285714285714
2,0.2386219917663506,0.7785714285714286,0.9035714285714286,0.9571428571428572
3,0.23559760142649924,0.7714285714285715,0.9035714285714286,0.9392857142857143
4,0.23708518956388747,0.7857142857142857,0.8964285714285715,0.9357142857142857
5,0.23998433202505112,0.7607142857142857,0.8857142857142857,0.9428571428571428
