epoch,cos_dist,top1_acc,top3_acc
0,0.3354573679821832,0.6678571428571428,0.9107142857142857
1,0.25370861483471735,0.7785714285714286,0.95
2,0.2540528103709221,0.775,0.925
3,0.25716971957257817,0.775,0.9357142857142857
4,0.2619551799127034,0.775,0.9392857142857143
