alpha,cos_dist,top1_acc,top3_acc
0.0,0.19939905468906674,0.7785714285714286,0.9214285714285714
0.05,0.3191564518426146,0.6392857142857142,0.8857142857142857
0.1,0.2769739012633051,0.6964285714285714,0.9178571428571428
0.15000000000000002,0.24167221561074256,0.7464285714285714,0.9285714285714286
0.2,0.2161151368703161,0.7642857142857142,0.9392857142857143
0.25,0.19976769409009387,0.7785714285714286,0.9392857142857143
0.30000000000000004,0.1925612909453256,0.7964285714285714,0.9214285714285714
0.35000000000000003,0.19045884055750711,0.7607142857142857,0.925
0.4,0.19104827131543842,0.7785714285714286,0.9142857142857143
0.45,0.19809483694178717,0.7428571428571429,0.8964285714285715
0.5,0.2081241441624505,0.6642857142857143,0.8857142857142857
