alpha,cos_dist,top1_acc,top3_acc
0.0,0.1971591811094965,0.7821428571428571,0.925
0.05,0.319038402395589,0.6392857142857142,0.8857142857142857
0.1,0.27668846238936695,0.7,0.9178571428571428
0.15000000000000002,0.24171044081449508,0.7321428571428571,0.9178571428571428
0.2,0.21610246172973088,0.7678571428571429,0.9178571428571428
0.25,0.20030215978622437,0.7714285714285715,0.9321428571428572
0.30000000000000004,0.1927758182798113,0.7821428571428571,0.9285714285714286
0.35000000000000003,0.18728581368923186,0.775,0.9214285714285714
0.4,0.19088956245354244,0.7607142857142857,0.925
0.45,0.197404830796378,0.7214285714285714,0.9107142857142857
0.5,0.20439004812921796,0.6892857142857143,0.8964285714285715
