epoch,cos_dist,top1_acc,top2_acc,top3_acc
0,0.3354573679821832,0.6678571428571428,0.8464285714285714,0.9107142857142857
1,0.28390776749168123,0.7714285714285715,0.8892857142857142,0.9285714285714286
2,0.26720453607184547,0.775,0.9142857142857143,0.9464285714285714
3,0.26717344533119886,0.7785714285714286,0.9035714285714286,0.95
4,0.27345356345176697,0.7821428571428571,0.8928571428571429,0.9321428571428572
5,0.27963616411600795,0.7964285714285714,0.9071428571428571,0.9321428571428572
