alpha,cos_dist,top1_acc,top3_acc
0.0,0.365951995658023,0.5892857142857143,0.8642857142857143
0.05,0.31902425140142443,0.6357142857142857,0.8857142857142857
0.1,0.276757482865027,0.7,0.9142857142857143
0.15000000000000002,0.24214107106838909,0.7357142857142858,0.925
0.2,0.21469747722148896,0.7785714285714286,0.9285714285714286
0.25,0.20126670343535288,0.7821428571428571,0.925
0.30000000000000004,0.19228872720684323,0.775,0.9214285714285714
0.35000000000000003,0.19133773062910353,0.775,0.9142857142857143
0.4,0.19402932673692702,0.7285714285714285,0.9142857142857143
0.45,0.1956309307898794,0.7392857142857143,0.9
0.5,0.198720948610987,0.6964285714285714,0.9142857142857143
