alpha,cos_dist,top1_acc,top3_acc
0.0,0.19711315184831618,0.775,0.9285714285714286
0.05,0.31906126077686037,0.6392857142857142,0.8857142857142857
0.1,0.2765582385872092,0.7,0.9142857142857143
0.15000000000000002,0.2424914830497333,0.7428571428571429,0.925
0.2,0.21651771324021477,0.7857142857142857,0.9357142857142857
0.25,0.20121043175458908,0.7821428571428571,0.9285714285714286
0.30000000000000004,0.1957503576363836,0.775,0.9321428571428572
0.35000000000000003,0.1938203656247684,0.7428571428571429,0.9142857142857143
0.4,0.1920494739498411,0.7464285714285714,0.9142857142857143
0.45,0.19962014853954316,0.7357142857142858,0.9178571428571428
0.5,0.1997005847947938,0.7428571428571429,0.8964285714285715
